# table.column <TAB> source text <TAB> English. Applied by translate_dump.pl.
GSStringPool.String	完蛋了，又没有办法隐身了。	Blast, there is no way to hide here either.
GSStringPool.String	除去了装备栏里的物品	Inventory cleared.
GSStringPool.String	因加入等待人员太多无法申请	Too many applicants are waiting. You cannot apply.
GSStringPool.String	加入了组队	Joined the party.
GSStringPool.String	속흙죄무삔	Joined the guild.
GSStringPool.String	申请了加入组队	Applied to join the party.
GSStringPool.String	申请了加入公会	Applied to join the guild.
GSStringPool.String	玩家%s加入了组队	%s joined the party.
GSStringPool.String	玩家%s加入了公会	%s joined the guild.
GSStringPool.String	玩家%s申请了加入组队	%s applied to join the party.
GSStringPool.String	玩家%s申请了加入公会	%s applied to join the guild.
GSStringPool.String	组队已登陆	Party registered.
GSStringPool.String	무삔綠되쩍	Guild registered.
GSStringPool.String	玩家%s取消了加入组队	%s's party application was denied.
GSStringPool.String	玩家%s取消了加入公会	%s's guild application was denied.
GSStringPool.String	取消玩家%s加入组队	You denied %s's party application.
GSStringPool.String	取消了玩家%s的加入公会	You denied %s's guild application.
GSStringPool.String	赶出了组队	You were expelled from the party.
GSStringPool.String	먀놔죄무삔	You were expelled from the guild.
GSStringPool.String	玩家%s从组队里赶出了	%s was expelled from the party.
GSStringPool.String	玩家%s从公会里赶出了	%s was expelled from the guild.
GSStringPool.String	允许玩家%s加入组队	Accepted %s into the party.
GSStringPool.String	接受了玩家%s的加入公会	Accepted %s into the guild.
GSStringPool.String	组队的权利变更了	Party permissions changed.
GSStringPool.String	뚤무삔돨홈적긴뫘죄	Guild permissions changed.
GSStringPool.String	玩家%s对组队的权利变更了	%s's party permissions changed.
GSStringPool.String	玩家%s对公会的权利变更了	%s's guild permissions changed.
GSStringPool.String	退出了组队	Left the party.
GSStringPool.String	退出了公会	Left the guild.
GSStringPool.String	玩家%s退出了组队	%s left the party.
GSStringPool.String	玩家%s退出了公会	%s left the guild.
GSStringPool.String	%s金钱不足	%s: not enough money.
GSStringPool.String	物品清单里交换空间不足。确认物品清单后再试试。	Not enough inventory space for the exchange. Check your inventory and try again.
GSStringPool.String	临时保管箱里道具不存在。	There is no item in temporary storage.
GSStringPool.String	像等级一样转换为奖励分。	Converted to bonus points according to your level.
GSStringPool.String	STR不能降低到20以下。	STR cannot be lowered below 20.
GSStringPool.String	DEX不能降低到20以下。	DEX cannot be lowered below 20.
GSStringPool.String	INT不能降低到20以下。	INT cannot be lowered below 20.
GSStringPool.String	复活位置已经指定了。	Resurrection point set.
GSStringPool.String	NPC有故障。请咨询客户服务中心。	NPC error. Please contact customer support.
GSStringPool.String	您手里没有任务的道具。	You do not have the quest item.
GSStringPool.String	服务器有问题所以道具不能创建。	Server error: the item could not be created.
GSStringPool.String	슥뻣냥묘죄。	Exchange complete.
GSStringPool.String	若没申请，则无法进入种族战争。	You cannot enter the Race War without applying.
GSStringPool.String	若不是城主人公会的会员，则无法进入。	Only members of the guild that owns the castle may enter.
GSStringPool.String	目前不支持已有战争技能	The old war system is not supported.
GSStringPool.String	导入战争时间表情报。	Loading war schedule info.
GSStringPool.String	:现在的战争技能是关闭状态。	:The war system is currently off.
GSStringPool.String	导入血的圣书主人情报。	Loading Blood Bible owner info.
GSStringPool.String	导入种族战争玩家数量上限情报。	Loading Race War player limit info.
GSStringPool.String	税率输入错误。	Invalid tax rate.
GSStringPool.String	不是协会的所属角色。	The character does not belong to a guild.
GSStringPool.String	没有这种角色。	No such character.
GSStringPool.String	现在地区不是城。	This zone is not a castle.
GSStringPool.String	现在的战争技能是关闭状态。请先把战争状态改为开。	The war system is off. Turn war status on first.
GSStringPool.String	开始种族间战争。	The Race War begins.
GSStringPool.String	已经处于战争中或服务器错误。	A war is already under way, or a server error occurred.
GSStringPool.String	[%d]的战争已经消除。	War [%d] has been removed.
GSStringPool.String	[%d]里没有正在进行中的战争。	No war is in progress in [%d].
GSStringPool.String	已经消除种族战争。	The Race War has been removed.
GSStringPool.String	没有进行中的种族战争。	No Race War is in progress.
GSStringPool.String	已经把血的圣书主人情报储存于数据库中。	Blood Bible owner info saved to the database.
GSStringPool.String	大家都死了。	Everything here is dead.
GSStringPool.String	%s的协会领袖从%s变更为%s	Guild master of %s changed from %s to %s.
GSStringPool.String	%s城变成人类共用城	%s Castle is now a Slayer common castle.
GSStringPool.String	%s城变成吸血鬼共用城	%s Castle is now a Vampire common castle.
GSStringPool.String	%s公会占领了%s城。	Guild %s has taken %s Castle.
GSStringPool.String	%s公会占领了%s城。	Guild %s has taken %s Castle.
GSStringPool.String	城的象征雕塑(%s)返回到守护圣坛(%s)。	Castle symbol (%s) returned to its Guard Shrine (%s).
GSStringPool.String	%s(%s)在%s(%d,%d)拥有城的象征标志(%s)	%s (%s) at %s (%d, %d) holds the castle symbol (%s).
GSStringPool.String	%s(%d,%d)的圣坛中有城的标志--%s	The shrine at %s (%d, %d) holds castle symbol %s.
GSStringPool.String	城的标志掉在%s(%d,%d)。	The castle symbol dropped at %s (%d, %d).
GSStringPool.String	[%d]城里有%d个战争正在准备当中。	Castle [%d]: %d wars being prepared.
GSStringPool.String	指定的地区不是城。	The specified zone is not a castle.
GSStringPool.String	没有那种地区。	No such zone.
GSStringPool.String	血的圣书(%s)产生。	Blood Bible (%s) has appeared.
GSStringPool.String	城的标志(%s)产生。	Castle symbol (%s) has appeared.
GSStringPool.String	血的圣书雕塑(%s)返回到%s的守护圣坛(%s)。	Blood Bible (%s) returned to %s's Guard Shrine (%s).
GSStringPool.String	服务费的使用期限以终了。	Your premium service has expired.
GSStringPool.String	入场费用金额不足。:需要%d金钱。	Not enough for the entrance fee: %d required.
GSStringPool.String	%s已经开始	%s has begun.
GSStringPool.String	%s已经结束	%s has ended.
GSStringPool.String	现在没有正在进行的战争。	No war is in progress.
GSStringPool.String	%s将进行到%s	%s will continue until %s.
GSStringPool.String	战争过程中无法驱逐。	You cannot expel members during a war.
GSStringPool.String	不再允许加入。	No more members can join.
GSStringPool.String	战争过程中不允许加入。	No one can join during a war.
GSStringPool.String	%s没有参加圣物战活动	%s did not take part in the Relic War event.
GSStringPool.String	%s已经得到圣物战相关工具	%s has already received the Relic War item.
GSStringPool.String	足球数量不够。再多搜集一点。	Not enough soccer balls. Collect a few more.
GSStringPool.String	已给予您STR+4 夹克和 STR+4 休闲裤。中国队加油!	You received an STR+4 Jacket and STR+4 Slacks. Go team!
GSStringPool.String	已给予您STR+5 best和 STR+5 裤子。中国队加油!	You received an STR+5 Vest and STR+5 Pants. Go team!
GSStringPool.String	已给予您STR+1 战袍和 STR+1 regins.中国队加油!	You received an STR+1 Coat and STR+1 Leggings. Go team!
GSStringPool.String	已给予您STR+2 战袍和 STR+2 regins.中国队加油!	You received an STR+2 Coat and STR+2 Leggings. Go team!
GSStringPool.String	已给予您STR+3 战袍和 STR+3 regins.中国队加油!	You received an STR+3 Coat and STR+3 Leggings. Go team!
GSStringPool.String	已给予您STR+4 夹克和 STR+4 休闲裤。中国队加油!	You received an STR+4 Jacket and STR+4 Slacks. Go team!
GSStringPool.String	已给予您STR+5 best和 STR+5 裤子。中国队加油!	You received an STR+5 Vest and STR+5 Pants. Go team!
GSStringPool.String	已给予您STR+1 战袍和 STR+1 regins.中国队加油!	You received an STR+1 Coat and STR+1 Leggings. Go team!
GSStringPool.String	已给予您STR+2 战袍和 STR+2 regins.中国队加油!	You received an STR+2 Coat and STR+2 Leggings. Go team!
GSStringPool.String	已给予您STR+3 战袍和 STR+3 regins.中国队加油!	You received an STR+3 Coat and STR+3 Leggings. Go team!
GSStringPool.String	已给予您STR+4 body suit和 STR+4 柯西菲德项链。中国队加油!	You received an STR+4 Body Suit and STR+4 Cuspid Necklace. Go team!
GSStringPool.String	已给予您STR+4 jump suit和 STR+4 杰特项链。中国队加油!	You received an STR+4 Jump Suit and STR+4 Jet Necklace. Go team!
GSStringPool.String	已给予您STR+5 jump suit和 STR+4 idol项坠。中国队加油!	You received an STR+5 Jump Suit and STR+4 Idol Pendant. Go team!
GSStringPool.String	已给予您STR+5 jump suit和 STR+4 逆十字架(Anti-Cross)项坠。中国队加油!	You received an STR+5 Jump Suit and STR+4 Anti-Cross. Go team!
GSStringPool.String	已给予您STR+5 jump suit和 STR+4 死亡星(Death-Star)项坠。中国队加油!	You received an STR+5 Jump Suit and STR+4 Death Star. Go team!
GSStringPool.String	已给予您STR+4 swing coat和 STR+4 克西菲德项坠。中国队加油!	You received an STR+4 Swing Coat and STR+4 Cuspid Pendant. Go team!
GSStringPool.String	已给予您STR+4 flock coat和 STR+4 杰特项链。中国队加油!	You received an STR+4 Flock Coat and STR+4 Jet Necklace. Go team!
GSStringPool.String	已给予您STR+5 flock coat和 STR+4 idol项坠。中国队加油!	You received an STR+5 Flock Coat and STR+4 Idol Pendant. Go team!
GSStringPool.String	已给予您STR+5 flock coat和 STR+4 逆十字架(Anti-Cross)项坠。中国队加油!	You received an STR+5 Flock Coat and STR+4 Anti-Cross. Go team!
GSStringPool.String	已给予您STR+5 flock coat和 STR+4 死亡星(Death-Star)项坠。中国队加油!	You received an STR+5 Flock Coat and STR+4 Death Star. Go team!
GSStringPool.String	新的结算情报已适用。	New billing info applied.
GSStringPool.String	%s发出了分手申请	%s has asked for a divorce.
GSStringPool.String	%s发出了结婚申请	%s has proposed marriage.
GSStringPool.String	目前在地区的使用人数是%u 人。	Players in this zone: %u
GSStringPool.String	PK地区使用人数已超过限制数目，无法进入。	The PK zone is full. You cannot enter.
GSStringPool.String	照顾刚加盟人类的空间。非刚加盟的人类不得进入。	This area is reserved for new Slayers. Veterans may not enter.
GSStringPool.String	载入活动情报。	Loading event info.
GSStringPool.String	付费使用时间已到。	Your paid play time has run out.
GSStringPool.String	竟敢擅自闯入，马上给我消失!	How dare you barge in here! Get out of my sight!
GSStringPool.String	不想跟人类说话。请走开。	I have no wish to talk to humans. Go away.
GSStringPool.String	比起来和你们，我对吸血鬼更有感情。乌合之众！	I feel more for the Vampires than for your lot. Rabble!
GSStringPool.String	军人就可以为所欲为? 不要挑起事端。	Soldiers think they can do as they please? Don't start trouble.
GSStringPool.String	导入物品清单情报。	Loading goods list info.
GSStringPool.String	半个吸血鬼...微卑的东西们	Half-vampires... lowly things.
GSStringPool.String	你们的祖先也是人类吧	Your ancestors were human too, were they not?
GSStringPool.String	不要忘记自然永远是你的老朋友	Never forget that nature is your oldest friend.
GSStringPool.String	应该到了从贪婪中醒悟的时候了	It is time to wake up from your greed.
GSStringPool.String	收费时间已经结束	Your paid time has ended.
GSStringPool.String	已经学会的技能	You have already learned this skill.
GSStringPool.String	发放彩票了(%d张).请到网站上去确认	You received %d lottery tickets. Check them on the website.
GSStringPool.String	彩票发放已经结束，请到网站上进行确认	The lottery giveaway has ended. Please check the website.
GSStringPool.String	旗杆	Flagpole
GSStringPool.String	不是出入的级别（出入限制：能力值总和150以下）	Your level does not qualify (limit: total stats 150 or less).
GSStringPool.String	不是出入的级别了（级别限制：30级以下）	Your level does not qualify (limit: level 30 or lower).
GSStringPool.String	魔灵族	Ousters
GSStringPool.String		The Level War is held only on the first server.
GSStringPool.String	目前您的级别已经超过了进入的等级限制，无法进入。	Your level is above the entry limit. You cannot enter.
GSStringPool.String	你目前是未付费玩家，无法移动。	You are a free player and cannot move there.
GSStringPool.String	%sAAAAAAAAA(%s)AA %sA(%s)AAAAAAA	%s (%s) pulled the Sweeper out at %s (%s).
GSStringPool.String	震荡扫描器(%s)玩家%s的(%s)得到了。	Sweeper (%s) was picked up by %s (%s).
GSStringPool.String	AAA(%s)A %sA(%s)AAAAAAAA	Sweeper (%s) was dropped by %s (%s).
GSStringPool.String	%sA(%s)AAAA(%s)AAAAAA	%s (%s) placed the Sweeper (%s).
GSStringPool.String	中圣水	Center
GSStringPool.String	卡里高地牢%d层从%d点%d点不收费	Caligo Dungeon %dF is free to enter from %d:00 to %d:00.
GSStringPool.String	卡里高地牢不收费使用时间已结束	Free entry to Caligo Dungeon has ended.
GSStringPool.String	一分钟后没有付费的玩家会被送到%s。谢谢	Players who have not paid will be sent to %s in one minute. Thank you.
GSStringPool.String	目前还不能申请战争	War applications are not open yet.
GSStringPool.String	只有在进行任务中的人类才能进入。	Only Slayers on the quest may enter.
GSStringPool.String	只有在进行任务中的吸血鬼才能进入。	Only Vampires on the quest may enter.
GSStringPool.String	只有在进行任务中的魔灵才能进入。	Only Ousters on the quest may enter.
GSStringPool.String	矿物结晶	Ore Crystal
GSStringPool.String	您的伴侣的名字是%s 	Your partner's name is %s
GSStringPool.String	你没有结婚	You are not married.
GSStringPool.String	免费的	Free
GSStringPool.String	铜币	Rei
GSStringPool.String	银币	Geld
GSStringPool.String	 Zard	 Zard
GSStringPool.String	不能进入	No entry
GSStringPool.String	人类共用	Slayer Common
GSStringPool.String	吸血鬼共用	Vampire Common
GSStringPool.String	魔灵共用	Ousters Common
GSStringPool.String	没有被占领的城	Unoccupied castle
GSStringPool.String	公会	Team
GSStringPool.String	公会	Clan
GSStringPool.String	衣服	Castle
GSStringPool.String	重生之塔	Regen Zone Tower
GSStringPool.String	你好，您现在是包月用户，包月的使用期限为%d年%d月%d日为止，今天是%d年%d月%d日。	Hello! Your monthly plan is valid until %d-%d-%d. Today is %d-%d-%d.
GSStringPool.String	您好，您现在是计点用户，现在的剩余点数%d点。	Hello! You are on a points plan with %d points remaining.
GSStringPool.String	你好，您的包月时间已经结束，现在您的账号已经转为普通账号，现在的剩余点数为%d点。	Hello! Your monthly plan has ended; your account is now a standard account with %d points left.
GSStringPool.String	你好，你已经从普通用户转换成包月用户	Hello! Your account has been switched to a monthly plan.
GSStringPool.String	你好，您的剩余点数%d点。	Hello! You have %d points remaining.
GSStringPool.String	下水道	Underground Waterway
GSStringPool.String	埃斯洛尼安西北	Eslania Northwest
GSStringPool.String	埃斯洛尼安东北	Eslania Northeast
GSStringPool.String	埃斯洛尼安西南	Eslania Southwest
GSStringPool.String	埃斯洛尼安地牢	Eslania Dungeon
GSStringPool.String	德罗比特西南	Drobeta Southwest
GSStringPool.String	德罗比特东南	Drobeta Southeast
GSStringPool.String	提摩尔湖西南	Timore Southwest
GSStringPool.String	提摩尔湖东南	Timore Southeast
GSStringPool.String	쭈캠뒈인2꿔	Laom Dungeon 2F
GSStringPool.String	巴托里地牢2层	Bathory Dungeon B2F
GSStringPool.String	주괜냘땜켓	Limbo Castle Southeast
GSStringPool.String	주괜냘땜굇	Limbo Castle Northeast
GSStringPool.String	林宝城西北	Limbo Castle Northwest
GSStringPool.String	提摩尔湖东北	Timore Northeast
GSStringPool.String	洛丁山西南	Mount Rodin Southwest
GSStringPool.String	洛丁山东南	Mount Rodin Southeast
GSStringPool.String	艾森地牢1层	Icen Dungeon 1F
GSStringPool.String	艾森地牢2层	Icen Dungeon 2F
GSStringPool.String	亚当圣地东	Adam's Holy Land East
GSStringPool.String	베콩랑뒈인1꿔	Hanial Dungeon B1F
GSStringPool.String	베콩랑뒈인2꿔	Hanial Dungeon B2F
GSStringPool.String	卡斯特罗东北	Castalo Northeast
GSStringPool.String	古尔古巴隧道	Ghorgova Tunnel
GSStringPool.String	德罗比特东北	Drobeta Northeast
GSStringPool.String	德罗比特西北	Drobeta Northwest
GSStringPool.String	洛丁山东北	Mount Rodin Northeast
GSStringPool.String	洛丁山西北	Mount Rodin Northwest
GSStringPool.String	拉森地牢2层	Rasen Dungeon 2F
GSStringPool.String	쭈캠뒈인2꿔	Laom Dungeon 2F
GSStringPool.String	埃斯洛尼安西南	Eslania Southwest
GSStringPool.String	주괜냘땜굇	Limbo Castle Northeast
GSStringPool.String	卡斯特罗东北	Castalo Northeast
GSStringPool.String	埃斯洛尼安西北	Eslania Northwest
GSStringPool.String	埃斯洛尼安地牢	Eslania Dungeon
GSStringPool.String	德罗比特东南	Drobeta Southeast
GSStringPool.String	提摩尔湖东南	Timore Southeast
GSStringPool.String	쭈캠뒈인2꿔	Laom Dungeon 2F
GSStringPool.String	주괜냘땜켓	Limbo Castle Southeast
GSStringPool.String	林宝城西北	Limbo Castle Northwest
GSStringPool.String	德罗比特西南	Drobeta Southwest
GSStringPool.String	艾森地牢1层	Icen Dungeon 1F
GSStringPool.String	艾森地牢2层	Icen Dungeon 2F
GSStringPool.String	卡斯特罗东北	Castalo Northeast
GSStringPool.String	德罗比特西北	Drobeta Northwest
GSStringPool.String	洛丁山西南	Mount Rodin Southwest
GSStringPool.String	提摩尔湖东南	Timore Southeast
GSStringPool.String	쭈캠뒈인1꿔	Laom Dungeon 1F
GSStringPool.String	黄色Zimott	Yellow Zimott
GSStringPool.String	绿色 Zimott	Green Zimott
GSStringPool.String	蓝色 Zimott	Blue Zimott
GSStringPool.String	红色 Zimott	Red Zimott
GSStringPool.String	黑色 Zimott	Black Zimott
GSStringPool.String	黄色锆石	Yellow Zircon
GSStringPool.String	绿色锆石	Green Zircon
GSStringPool.String	蓝色锆石	Blue Zircon
GSStringPool.String	红色锆石	Red Zircon
GSStringPool.String	黑色锆石	Black Zircon
GSStringPool.String	高级感染者/高级奥坎	Elite Infected / Elite Alcan
GSStringPool.String	食人兽/xx怪物/傀儡	Man-Eater / xx Monster / Golemer
GSStringPool.String	高级地狱巫师/高级夜啸鬼/高级混乱守护者	Elite Hell Wizard / Elite Dark Screamer / Elite Chaos Guardian
GSStringPool.String	混乱领主/高级食尸石怪/高级黑暗之雾	Lord Chaos / Elite Ghoul Crag / Elite Dark Haze
GSStringPool.String	高级利蒙/高级追讨者/高级黑暗百瑞兹/高级亡灵巫师	Elite Mum Rimmon / Elite Reaper / Elite Dark Berith / Elite Necromancer
GSStringPool.String	This feature is not supported yet.	This feature is not supported yet.
GSStringPool.String	No wonder it's so noisy outside?? Did you get through those horrible traps to arrive here?	No wonder it is so noisy outside... Did you really get past those horrible traps?
GSStringPool.String	Please don't be mistaken. Although I have settled here, I'm not clear the origin of those traps.	Do not misunderstand. I may have settled here, but I do not know where those traps came from.
GSStringPool.String	I'm also obssessed by the traps?? it's a mystery who created them.	The traps trouble me too... Who built them is a mystery.
GSStringPool.String	Wait, there must be something to appear. Is it you guys who do this? Do you guys want to hurt me?	Wait, something is about to appear. Is this your doing? Do you mean to harm me?
GSStringPool.String	Don't you do that? Anyway, you are all strong warriors.	No? Well, you are all strong warriors, in any case.
GSStringPool.String	You guys make me think about a girl named Jendaluke	You remind me of a girl named Jendaluke.
GSStringPool.String	Her power is the greatest. I was getting to respect her when she visited me for saving her nation.	Her power was the greatest. I came to respect her when she visited me, seeking to save her nation.
GSStringPool.String	She is so young to be here for saving the nation.	She was so young to come all this way to save her nation.
GSStringPool.String	Why are you guys visiting me? You should know that it's very dangerous here.	Why have you come to me? You should know it is very dangerous here.
GSStringPool.String	Now I'm so headache that I cannot help you for the moment.	My head aches so badly that I cannot help you just now.
GSStringPool.String	Well, you should not have ejected these guests who were asking for help. It's so rude.	Well, it was rude of me to turn away guests who came asking for help.
GSStringPool.String	Please don't blame me. The old make such mistakes sometimes. After a while, watch the ballon go up,hahaha!	Do not blame me. The old make such mistakes now and then. Now watch the balloon go up, hahaha!
GSStringPool.String	Great, wonderful! Let me see.	Splendid, wonderful! Let me see.
GSStringPool.String	I really cannot stand the fragrance from your guys.	I really cannot stand the smell of you.
GSStringPool.String	It's a humiliation that I'm defeated by you guys.	What a humiliation, to be beaten by the likes of you.
GSStringPool.String	It's dangerous here. Get out of here?? Oh, I can't hold on.	It is dangerous here. Get out... Oh, I cannot hold on.
GSStringPool.String	Well! I felt so bad?? You guys' expressions are so ridiculous. I'd like to play more tricks on you more.	Well! How awful I feel... The looks on your faces are priceless. I would love to play more tricks on you.
GSStringPool.String	Stop! Stop attack! I didn't mean to. Well?? I thought everything was well, but evilness still exists, cannot get rid of.	Stop! Stop attacking! I did not mean it. Well... I thought all was well, but the evil still lingers. I cannot be rid of it.
GSStringPool.String	Things which have happened cannot be redeemed. Do you want to make a compromise with me now ?	What is done cannot be undone. Will you come to terms with me now?
GSStringPool.String	The power which Jendaluke wanted to have?? Don't you want to know? 	The power Jendaluke wanted... Do you not want to know?
GSStringPool.String	Then, Jendaluke refused my request. However, I believe you will not absolutely.	Jendaluke refused my request. But I am sure you will not.
GSStringPool.String	Then, I gave her the power she wanted at the expense of her flesh and blood. I don't think the requirement is high.	So I gave her the power she wanted, at the price of her flesh and blood. I hardly think that was asking much.
GSStringPool.String	I was hurt badly so I decided to cut off all connections with outside. That's why I designed all of these traps.	I was badly hurt, so I cut myself off from the outside world. That is why I built all these traps.
GSStringPool.String	I abandoned all my own glories!	I cast aside all my own glory!
GSStringPool.String	Look! I created lives with my power. You all can get renascence.	Look! I have created life with my power. You can all be reborn.
GSStringPool.String	Ah? What's wrong? Is it not enough? If no human child's blood, perfect life cannot be created!	Ah? What is wrong? Is it not enough? Without a human child's blood, perfect life cannot be made!
GSStringPool.String	Once we had Jendaluke's blood?? By the way, try some of your blood, although it's not that pure.	Once we had Jendaluke's blood... Still, let me taste yours, though it is not so pure.
GSStringPool.String	I will creat perfect life. Your blood is flowing in my body, you guys should be feel proud.	I will create perfect life. Your blood flows in my body; you should be proud.
GSStringPool.String	The blood of like you guys??. You don't need to feel sorry. I'll take care of everything. 	Blood like yours... Do not be sorry. I will take care of everything.
GSStringPool.String	I really don't understand, why are you feeling so hopeful for life? Anyway, everybody will die, turning to dust	I truly do not understand why you cling to life so hopefully. Everyone dies and turns to dust in the end.
GSStringPool.String	Ask her who she is.	Ask her who she is.
GSStringPool.String	You'd better go back. It's good for you.	You had better go back. It is for your own good.
GSStringPool.String	I warned you, it's a dangerous place. Now, I'm?? Ah??	I warned you this was a dangerous place. Now I am... Ah...
GSStringPool.String	Ahaha, the shell is finally removed.	Ahaha, the shell is finally off.
GSStringPool.String	Magic was used for bringing you memorable things. But now, it seems no useful.	Magic was once used to bring you things worth remembering. Now it seems to be of no use.
GSStringPool.String	Have you guys ever seen that? This is a real masterwork. Look at yourselves who are fighting with illusions, so poor.	Have you ever seen the like? This is a true masterpiece. Look at you, fighting illusions. How pitiful.
GSStringPool.String	How's your feeling? Is it great to be tricked?	How does it feel? Is it fun being tricked?
GSStringPool.String	No, please, please let me go!	No, please, please let me go!
GSStringPool.String	From now on, nothing is illusion.	From now on, nothing is an illusion.
GSStringPool.String	OK, follow me!	All right, follow me!
GSStringPool.String	I'm tired of people who play double characters or things like just waiting for food.	I am tired of two-faced people, and of those who just sit and wait to be fed.
GSStringPool.String	只有防守方的联盟才可以使用。	Only the defending side's alliance can use this.
GSStringPool.String	同意退出联盟	Agreed to leave the alliance.
GSStringPool.String	拒绝退出联盟	Refused to leave the alliance.
GSStringPool.String	同意退出联盟	Agreed to leave the alliance.
GSStringPool.String	拒绝退出联盟	Refused to leave the alliance.
GSStringPool.String	굳젬촉직렴。	Expelled from the alliance.
GSStringPool.String	行会被联盟。	The guild has joined the alliance.
GSStringPool.String	联盟已解散。	The alliance has been disbanded.
NicknameIndex.Nickname	昵称删除	Remove Title
NicknameIndex.Nickname	软玉类	Nephrite class
NicknameIndex.Nickname	紫水晶类	Amethyst class
NicknameIndex.Nickname	祖母绿类	Emerald class
NicknameIndex.Nickname	翡翠类	Jade class
NicknameIndex.Nickname	琥珀类	Amber class
NicknameIndex.Nickname	蓝宝石类	Sapphire class
NicknameIndex.Nickname	红宝石类	Ruby class
NicknameIndex.Nickname	黄水晶类	Citrine class
NicknameIndex.Nickname	石榴石类	Garnet class
NicknameIndex.Nickname	绿松石类	Turquoise class
NicknameIndex.Nickname	蛋白石类	Opal class
NicknameIndex.Nickname	碧玺类	Tourmaline class
NicknameIndex.Nickname	锆石类	Zircon class
NicknameIndex.Nickname	钻石类	Diamond class
NicknameIndex.Nickname	丹尼尔级	Daniel rank
NicknameIndex.Nickname	卡劳迪娅级	Claudia rank
NicknameIndex.Nickname	路易斯级	Louis rank
NicknameIndex.Nickname	속꼈쟁간랑섬	Gabrielle rank
NicknameIndex.Nickname	雷斯塔特级	Lestat rank
NicknameIndex.Nickname	찝옹잉섬	Mekare rank
NicknameIndex.Nickname	각랑쯔섬	Armand rank
NicknameIndex.Nickname	탸뜩윗섬	Pandora rank
NicknameIndex.Nickname	马格努斯级	Magnus rank
NicknameIndex.Nickname	圣提诺级	Santino rank
NicknameIndex.Nickname	찢랑섬	Mael rank
NicknameIndex.Nickname	马留斯级	Marius rank
NicknameIndex.Nickname	열참섬	Khayman rank
NicknameIndex.Nickname	奥西里斯级	Osiris rank
NicknameIndex.Nickname	阿卡西亚级	Akasha rank
NicknameIndex.Nickname	갔걔쌓섬	Eoh rank
NicknameIndex.Nickname	温阶级	Wynn rank
NicknameIndex.Nickname	斯盖尔阶级	Sigel rank
NicknameIndex.Nickname	提尔阶级	Tyr rank
NicknameIndex.Nickname	윗돠쌓섬	Rad rank
NicknameIndex.Nickname	费奥斯阶级	Feoh rank
NicknameIndex.Nickname	걔힘랑쌓섬	Othel rank
NicknameIndex.Nickname	里伊德阶级	Ried rank
NicknameIndex.Nickname	윗뮴쌓섬	Lagu rank
NicknameIndex.Nickname	伊斯阶级	Is rank
NicknameIndex.Nickname	벗목랑쌓섬	Hagal rank
NicknameIndex.Nickname	톡걔쌓섬	Peorth rank
NicknameIndex.Nickname	덖목쌓섬	Daeg rank
NicknameIndex.Nickname	굔걔랑옹쌓섬	Beorc rank
NicknameIndex.Nickname	因瑟尔阶级	Inguz rank
NicknameIndex.Nickname	1st PrideOfGuild 优胜	1st Pride of Guild Winner
NicknameIndex.Nickname	무삔삔낀	Guild Master
GoodsListInfo.Name	幸运祝福	Blessing of Luck
GoodsListInfo.Name	黑色祝福	Black Blessing
GoodsListInfo.Name	总能祝福	All-Stat Blessing
GoodsListInfo.Name	红色祝福	Red Blessing
GoodsListInfo.Name	蓝色祝福	Blue Blessing
GoodsListInfo.Name	绿色祝福	Green Blessing
GoodsListInfo.Name	蓝鸟	Blue Bird
GoodsListInfo.Name	变异注射液	Mutant Injection
GoodsListInfo.Name	낚섬선안관	Super First Aid Kit
GoodsListInfo.Name	双倍经验沙漏 10分	2x EXP Hourglass (10 min)
GoodsListInfo.Name	双倍经验沙漏 30分	2x EXP Hourglass (30 min)
GoodsListInfo.Name	双倍经验沙漏 60分	2x EXP Hourglass (60 min)
GoodsListInfo.Name	复活卷轴X9	Resurrection Scroll x9
GoodsListInfo.Name	炼金卷轴X9	Elixir Scroll x9
GoodsListInfo.Name	樱桃蜜果X50	Honeyed Cherry x50
GoodsListInfo.Name	薄荷蜜果X50	Honeyed Mint x50
GoodsListInfo.Name	荔枝蜜果X50	Honeyed Lychee x50
GoodsListInfo.Name	Trans工具箱	Trans Item Kit
GoodsListInfo.Name	加强饲料7天	Enhanced Pet Food (7 days)
GoodsListInfo.Name	加强饲料15天	Enhanced Pet Food (15 days)
GoodsListInfo.Name	仙丹 9个	Elixir Pill x9
GoodsListInfo.Name	绿色哈雷机车钥匙	Green Rubiate Key
GoodsListInfo.Name	蓝色哈雷机车钥匙	Blue Rubiate Key
GoodsListInfo.Name	红色哈雷机车钥匙	Red Rubiate Key
GoodsListInfo.Name	黄色哈雷机车钥匙	Yellow Rubiate Key
GoodsListInfo.Name	橙色哈雷机车钥匙	Orange Rubiate Key
GoodsListInfo.Name	天蓝色哈雷机车钥匙	Sky Rubiate Key
GoodsListInfo.Name	淡紫色哈雷机车钥匙	Lilac Rubiate Key
GoodsListInfo.Name	黑色哈雷机车钥匙	Black Rubiate Key
GoodsListInfo.Name	B2-野兽钥匙	B2-Beast Key
GoodsListInfo.Name	D-战斧钥匙	D-Tomahawk Key
GoodsListInfo.Name	绿色变色药水	Green Wing Dye
GoodsListInfo.Name	蓝色变色药水	Blue Wing Dye
GoodsListInfo.Name	红色变色药水	Red Wing Dye
GoodsListInfo.Name	黄色变色药水	Yellow Wing Dye
