# The client's tools/i18n/npcscript.en.tsv (Korean, English; \n \t \\ \xNN escapes) plus the lines only the Script table has.
당신은 누구십니까?	Who are you?
E.V.E 란 어떤 조직입니까?	What sort of organisation is E.V.E.?
먼저 브리핑부터 듣겠습니다.	I will hear the briefing first.
그럼 출발하겠습니다.	I will set out, then.
브리핑 내용을 듣지 않았다면 듣고 출발하는 것이 좋을 것 같군. 상황이 상황이니만큼 충분히 숙지하고 전투에 임해야할걸세. 하루에도 몇명의 뱀파이어가 늘어나는지 알수없다네. 더욱더 자네의 활약이 중요한 때니... 질문이 있다면 제군이 알아야 하는 범위 내에 있는 질문에 대해서만 답해주지. 무엇이 궁금한가?	If you have not heard the briefing, you had best hear it before you go. Given the situation, you must know it thoroughly before you enter combat. There is no telling how many vampires their numbers grow by in a single day. Your part in this matters more than ever... if you have questions, I will answer those within what you need to know. What do you wish to know?
죄송합니다만, E.V.E 란 어떤 조직입니까?	Forgive me, but what sort of organisation is E.V.E.?
여기는 정확하게 어느 지역입니까?	Exactly what region is this?
안녕히 계십시요.	Farewell.
아까도 말했지만, 내 이름은 E.V.E 의 제 2 용병부대의 부대장, 이번 작전을 지휘하고 있는 카이저 하인리히이다. 우선 타냐에게 가서 무기에 대한 정보를 얻은 후 자네가 사용할 무기를 자크에게 지급받도록 하게. 이곳을 나가서는 그 어느 누구도 자네에게 생명과도 같은 무기를 줄 수 없다는 것을 명심하고 빼먹고 가는 일이 없도록! 또 다른 질문은 없는가?	As I said before, I am Kaiser Heinrich, commander of E.V.E.'s Second Mercenary Corps and in charge of this operation. First go to Tanya for information on weapons, then draw the weapon you will use from Jacques. Bear in mind that once you leave here nobody can give you a weapon, and your weapon is your life. Do not leave without it! Any other questions?
여기는 어디입니까?	Where is this?
브리핑을 듣도록 하겠습니다.	I will hear the briefing.
뱀파이어들은 기본적으로 죽어있는 몸이라서, 웬만한 총이나 칼을 맞고도 금방 재생이 가능하다는 것은 당연히 알고 있겠지 신참! 그거야 말로 절대 잊어서는 안되는 기본원칙이다. 뱀파이어를 완전히 소멸시키지 않고 뒤돌아섰다가 죽은 놈이 한둘이 아니니까. 본 교관도 그것때문에 거의 죽을 뻔 했었다. 그래. 뭔가 궁금해 하는 얼굴이군. 질문사항 있나?	Vampires are dead bodies to begin with, so of course you know they can regenerate from most gunshots and blade wounds, recruit! That is the one principle you must never forget. More than a few have turned their backs on a vampire they failed to destroy completely and died for it. This instructor nearly died the same way. Well. You have the look of someone with a question. Anything to ask?
궁금한 것이 있습니다.	There is something I would like to know.
예. 검과 도의 차이에 대해서 설명해 주십시요.	Yes. Explain the difference between a sword and a blade.
아.. AR, SMG, SG, SR의 정확한 의미는 무엇입니까?	Ah... what exactly do AR, SMG, SG and SR mean?
십자가와 메이스는 어떻게 다릅니까?	How does a cross differ from a mace?
제가 선택할 수 있는 무기는 무엇무엇이 있습니까?	What weapons can I choose from?
총과 관련된 기술을 배우고자 찾아왔습니다. 가르쳐 주십시오.	I came to learn skills related to firearms. Teach me.
교관 수첩을 교환하려고 합니다.	I would like to exchange an instructor's notebook.
잘 알겠습니다. 수고하십시요. 미스터 자크.	Understood. Keep up the good work, Mister Jacques.
검과 도의 차이도 모르다니. 알짜배기 신참이구만. 뭐 그럴 수도 있지만.. 검은 비교적 가볍고 날이 양쪽에 나 있어서 베기와 찌르기를 할 수 있다. 그렇지만, 뱀파이어들에게는 찌르기가 통한다고 생각하면 안된다. 이미 죽은 몸이라서 아프지도 않을테고. 일격에 심장을 관통시켜서 즉사시키지 않으면 오히려 검을 뽑을 수 없어서 공격자가 위험해진다. 그래서, 가벼운 검이든 무거운 도든 힘껏 휘둘러 두토막을 내서 공격력이나 이동력을 감소시키는게 가장 안전하다. 도는 날이 한쪽으로만 나 있고 검에 비해 무겁고 휘두르는 속도도 느리지만, 한번에 뱀파이어를 두쪽낼 수도 있지. 알겠나?	Not knowing the difference between a sword and a blade. A raw recruit through and through. Well, it happens... a sword is comparatively light and edged on both sides, so it can cut and thrust. But do not imagine thrusting works on a vampire. The body is already dead and feels no pain. Unless you run the heart through and kill it outright, you will not get the sword back out and the attacker is the one in danger. So whether you carry a light sword or a heavy blade, the safest thing is to swing with everything you have and cut it in two, reducing its attack or its movement. A blade is edged on one side only and is heavier and slower to swing than a sword, but it can cut a vampire in half in a single stroke. Understood?
AR, SMG, SG, SR의 차이에 대해서 알고 싶습니다.	I would like to know the difference between AR, SMG, SG and SR.
십자가와 메이스는 둘다 비슷한 것 같은데.. 어떻게 다릅니까?	A cross and a mace look much the same to me... how do they differ?
알겠습니다. 그럼, 무기를 선택하겠습니다.	Understood. I will choose a weapon, then.
잘 알겠습니다. 수고하십시요.	Understood. Keep up the good work.
AR은 소총(Assault Rifle)이다. 보통 총이라고 하면 대체로 소총을 의미하고. 적절한 화력에 적절한 명중률을 지닌 평범한 총이 바로 소총이다. 그리고 가장 많은 슬레이어들이 사용하는 무기이기도 하다. 그다음. SMG는 서브머신건(Sub Machine Gun)으로, 대테러진압부대나 특수부대원들이 사용하는 소형 소총이다. 휴대가 간편하고 가볍지만 화력이 약간 떨어진다는 단점이 있다. SG는 샷건(ShotGun)으로, 제군도 알다시피 산탄총이다. 근거리에서 사용하면 순식간에 뱀파이어를 너덜너덜하게 만들 수 있는 놈이지. SR은 스나이퍼 라이플(Sniper Rifle)의 약자이고, 이름 그대로 원거리에서 뱀파이어의 머리나 심장을 날려버릴때 사용하지. 그 다음?	AR is the assault rifle. When people say "gun" they generally mean a rifle, and the rifle is the ordinary weapon, with reasonable firepower and reasonable accuracy. It is also the weapon most slayers use. Next. SMG is the sub-machine gun, a compact weapon used by counter-terrorist and special forces units. It is light and easy to carry, but its firepower is a little weaker. SG is the shotgun, which as you know fires shot. At close range it will tear a vampire to ribbons in an instant. SR stands for sniper rifle, and as the name says, it is for taking a vampire's head or heart off from a distance. Next?
자크.. 검과 도에 대해서 설명해주실 수 있습니까?	Jacques... could you explain swords and blades to me?
십자가와 메이스라.. 이 무기들은 무엇입니까? 중세 시대도 아니고.. 원..	Crosses and maces... what sort of weapons are these? This is hardly the Middle Ages...
무기를 고르게 해 주십시요.	Let me choose a weapon.
하하.. 뱀파이어 따위를 잡는데 무기는 필요없지요. 그럼, 수고하십시요.	Ha ha... you hardly need a weapon to kill vampires. Keep up the good work, then.
십자가와 메이스라.. 이건 솔직히 내 분야는 아니다. 보통 바티칸의 성직자 출신의 슬레이어들이 사용하는 무기들인데.. 십자가를 들고 다니는 성직자들은 보통 치료나 치유 능력이 강력한 분들이고.. 메이스는 아마 축복 같은 마법을 사용하는 성직자들이라고 알고 있다. 이런 무기들은 교황청에서 직접 특수제작한 것이라서, 뱀파이어에게 치명적인 피해를 준다고 한다. 자세한 것은, 여기 다른 바티칸 출신의 신참에게 물어보기를. 다음?	Crosses and maces... frankly, not my field. They are weapons used mostly by slayers who came out of the Vatican priesthood. The priests who carry a cross generally have powerful treatment and healing abilities, and I gather the mace goes to those who use blessing magic. These weapons are made specially by the Holy See, and they are said to do lethal damage to a vampire. For the details, ask one of the other recruits who came from the Vatican. Next?
검과 도의 차이에 대해서 설명해 주십시요.	Explain the difference between a sword and a blade.
AR, SMG, SG, SR의 정확한 의미는 무엇입니까?	What exactly do AR, SMG, SG and SR mean?
설명 감사합니다. 미스터 자크. 그럼 다음에 뵙겠습니다.	Thank you for the explanation, Mister Jacques. Until next time.
결정했나? 도중에 다른 무기로 바꿔도 되니까 그렇게 고민하지 않아도 되네. 자. 어떤 무기로 할텐가? 음...지급 받은 무기는 어떻게 장착하고 사용하는지에 대해서는 알고 있나? 전투에 임할 군인이 무기장착과 사용법을 모른다는 건 말이 안되지. 내가 보이는 시범을 잘보고 실전에서는 실수없도록 하게. 지급받은 무기는 TAB키를 누르면 뜨는 인벤토리 안에 있네. 이 인벤토리와 무기를 장착할 수 있는 기어창을 CTRL + TAB키를 눌러 띄우고 인벤토리에 있는 아이템을 기어창에 끌어다 각 부분에 맞게 놓으면 되네. 장착한 아이템이 붉은 색으로 보이는경우, 자신의 능력치가 아이템의 능력요구치에 미달되기때문에 붉게 표시되는 것일세. 아이템을 제대로 사용하고 싶다면 자네의 능력치를 올려야한다는 것을 명심하게. 무기 사용은 마우스 왼쪽 클릭을 해야 가능하다. 자네는 아직 초보니 열심히 수련을 해서 Ctrl + K를 눌러 자신의 레벨을 확인하고 레벨 5가 되면 기술을 에슬라니안시 각 길드 3층의 교관들에게서 배울 수 있다네.	Decided? You can switch to another weapon later, so there is no need to agonise over it. Right. Which will it be? Hm... do you know how to equip and use the weapon you are issued? A soldier going into battle who cannot equip or use his weapon makes no sense. Watch my demonstration closely and make no mistakes in the field. Your issued weapon is in the inventory, which opens with the TAB key. Bring up the inventory and the gear window that holds equipment with CTRL + TAB, then drag each item from the inventory onto the matching slot in the gear window. If an equipped item shows in red, that is because your stats fall short of what the item requires. Remember that to use an item properly you must raise your stats. A weapon is fired with a left mouse click. You are still a novice, so train hard, check your level with Ctrl + K, and at level 5 you can learn skills from the instructors on the third floor of each guild in Eslanian City.
가볍고 빠른 검을 선택하겠습니다.	I will take the sword, light and quick.
무겁지만 데미지가 높은 도를 선택하겠습니다.	I will take the blade, heavy but high in damage.
소총(AR)을 선택하겠습니다.	I will take the assault rifle (AR).
서브머신건(SMG)을 선택하겠습니다.	I will take the sub-machine gun (SMG).
산탄총(SG)을 선택하겠습니다.	I will take the shotgun (SG).
스나이퍼 라이플(SR)을 선택하겠습니다.	I will take the sniper rifle (SR).
십자가를 선택하겠습니다.	I will take the cross.
메이스를 선택하겠습니다.	I will take the mace.
죄송합니다만, 자크. 다시 한번 설명해 주시겠습니까?	Forgive me, Jacques. Could you explain that once more?
흠. 이번의 신입은 궁금해 하는 점이 상당히 많군. 그래, 제군? 무엇이.. 그렇게 알고 싶은가?	Hm. This intake has a great many questions. Well then, recruit? What is it you want to know so badly?
미스터 자크. 검과 도의 차이에 대해서 설명해 주십시요.	Mister Jacques. Explain the difference between a sword and a blade.
AR, SMG, SG, SR은 무엇의 약자입니까?	What do AR, SMG, SG and SR stand for?
아. 이제 알겠습니다. 그럼, 무기를 고르게 해 주십시요.	Ah. I see now. Let me choose a weapon, then.
제 인벤토리를 보면 무기이외에 앰플이 있던데.. 어떤 용도로 사용하는 것입니까?	I see ampoules in my inventory as well as the weapon... what are they for?
어? 자네는 아까 무기를 받았다고 기록되어 있는데.. 아닌가? 자네.. 지금 나랑 장난치자는 건가!	Eh? The record says you already drew a weapon... does it not? Are you playing games with me!
죄송합니다. 미스터 자크. 용서해 주십시요.	My apologies, Mister Jacques. Forgive me.
무기들의 자세한 정보들은 타냐에게 가보면 컴퓨터를 이용해 쉽게 검색할 수 있다. 꼭 들러보게. 그럼 건투를 빈다.	For detailed information on the weapons, go to Tanya and you can search it easily on the computer. Be sure to stop by. Good luck to you.
감사합니다. 자크.	Thank you, Jacques.
궁금한 것이 뭔가 제군?	What is it you want to know, recruit?
E.V.E 에 오기전에는 무슨 일을 하셨습니까?	What did you do before you came to E.V.E.?
용병생활을 하셨다고 들었습니다. 용병에 대해 알고 싶습니다.	I hear you served as a mercenary. I would like to know about it.
내 이름은 자크 베르뮐렌이다. 이곳 사령부에서 자네들에게 적당한 무기들과 약간의 돈을 지급하고 있다. 또 궁금한 사항은?	My name is Jacques Vermeulen. Here at headquarters I issue you your weapons and a little money. Anything else?
내가 군에 입대하자마자 월남전에 참전, 전세계의 대부분의 전장을 누비고 다녔지. 마지막으로 프랑스 외인부대에서 용병생활을 접고 은둔하다가 예전에 함께 활동한 적이 있던 카이저 부대장님의 권유로 최근에 이곳으로 오게 되었다. 또 있나?	The moment I enlisted I was sent to Vietnam, and after that I ranged over most of the battlefields in the world. I finished my mercenary days in the French Foreign Legion and went into seclusion, until Commander Kaiser, whom I had served with before, urged me to come here recently. Anything more?
용병은 보수를 받는 댓가로 복무하는 군인을 말한다. 충성심이 부족하고 우수한 자질을 갖춘 자가 적은 것이 단점이지만, 자국민의 보호 또는 부족한 병력의 보충을 위해서 고대부터 흔히 사용해 오던 제도이다. 용병은 충성심이나 자질상의 문제 외에도 금전에 의해서 고용되는, 급료나 기타의 계약조건에 따라 아군이나 적군을 가리지 않고 수시로 소속을 바꾸기도 한다. 용병들은 주로 외국인이라 자국의 군인들과 공동생활을 하거나 협동작전을 실시하는 데에 많은 트러블이 발생하기도 하지. 현재 교황청의 위병 외에 프랑스의 외인부대가 용병으로서 이름이 알려져있지. 이제 알겠나, 제군!	A mercenary is a soldier who serves in return for pay. The drawbacks are a shortage of loyalty and of men of real quality, but the practice has been common since ancient times, to protect a nation's own people or to make up a shortfall in troops. Beyond loyalty and quality, a mercenary is hired for money and will change sides between friend and foe as pay and other terms dictate. Mercenaries are mostly foreigners, so living alongside a nation's own soldiers or running joint operations often causes friction. Today, besides the Holy See's guard, the French Foreign Legion is the best known mercenary force. Understood, recruit?
앰플에는 두 종류가 있다. 붉은색 힐링 앰플과 푸른색인 마나앰플이 있지. 인터페이스 왼쪽 상단에 나타나는 두개의 체력바와 마나바를 보면서 앰플을 사용하면 될 것이네. 앰플 사용방법은 벨트가 없는 경우, 인벤토리를 열어 오른쪽 클릭을 해서 사용할 수 있네. 앰플은 단축키로 지정해서 간편하게 사용할 수도 있는데, 상점에서 벨트 아이템을 사서 벨트 위에다 앰플을 끌어놓을 수 있지. 포켓 수에따라 F1에서부터 최대 F8까지 지정해서 단축키로 사용하면 되네. 위험하다고 느낄때 힐링 앰플을 체내에 주입하면 체력을 증진시켜주고, 기술사용시 소모되는 마법력을 보충하려면 푸른색 마나앰플을 사용하게나.	There are two kinds of ampoule. The red healing ampoule and the blue mana ampoule. Watch the two bars, health and mana, at the top left of the interface and use the ampoules accordingly. Without a belt, you use an ampoule by opening the inventory and right-clicking it. Ampoules can also be assigned to shortcuts for convenience: buy a belt item from a shop and drag ampoules onto the belt. Depending on the number of pockets you can assign them from F1 up to F8 and use them as shortcuts. Inject a healing ampoule when you feel you are in danger and it will restore your health; use the blue mana ampoule to replenish the magic power your skills consume.
잘 알겠습니다. 실전에서도 잊지않겠습니다.	Understood. I will not forget it in the field.
뱀파이어들을 만나면 꼭 심장을 박살내버린 다음, 목을 날려버리도록. 알겠나?	When you meet a vampire, shatter the heart first and then take the head off. Understood?
결국 총도 다른 검, 도같은 무기들처럼 자신의 신체의 일부처럼 익숙해져야 한다.	In the end a gun, like a sword or a blade, must become as familiar to you as a part of your own body.
나를 부를때는 항상 미스터 자크라고 부르기 바란다.	When you address me, always call me Mister Jacques.
신참들은 나에게 와서 관등성명을 댄 다음, 무기를 받아가기 바란다.	Recruits are to come to me, state their rank and name, and draw their weapon.
카이저 부대장님에게 브리핑 받을 때는 정숙해야 한다.	Keep silence when Commander Kaiser gives his briefing.
총을 그따위로 다루다니. 그런 정신으로 무얼 하겠나. 제군!	Handling a gun like that. What do you expect to achieve with an attitude like yours, recruit!
카이저 부대장님이 아니었다면, 나는 아마 폐인이 되었을거야. 항상 그분께 감사한 마음뿐이지..	If it were not for Commander Kaiser I would be a wreck by now. I owe that man everything...
내 손으로 그놈들을...	With my own hands, those creatures...
세계 곳곳을 누비고 돌아다녔지만, 이 곳만큼 그녀석들이 활개치고 다니는 곳은 처음이야.	I have ranged over every corner of the world, but I have never seen them run as free as they do here.
더 알고 싶다면 타냐에게 가보도록 하게. 직접 원하는 무기정보를 검색할 수 있을거야.	If you want to know more, go and see Tanya. You can search for the weapon information you want yourself.
장난이라고 생각하지말게. 실전이라는 걸 항상 명심하도록!	Do not treat this as a game. Bear in mind at all times that this is the real thing!
자네는 뱀파이어의 진정한 의미를 알고 있는가? 하긴 자네는 아직 어려서 아직 그들의 진실된 존재에 대해서는 모를 법도 하군. 물론, 총과 칼로 그들에 맞서 싸우는 것도 중요하지만, 오히려 그 불멸자들의 비밀에 대해서 지적인 차원의 접근이 더욱 중요한 순간도 있다네. 그들은 그 존재 자체도 불멸이지만, 그 종족들 역시 불멸하기 때문이지. 하나 둘 정도야 불태워 죽일 수도 있겠지만, 그들 전체를 절멸시킬려면... 음.. 아.. 미안하네. 조금 더 연구할 거리가 생각났군. 여기 책들을 보면 자네가 앞으로 싸워야 할 뱀파이어들에 대해서 조금은 알 수 있을 걸세. 그럼..	Do you know what a vampire truly is? Then again, you are still young, so perhaps it is only right that you do not know their true nature. Fighting them with gun and blade matters, of course, but there are moments when approaching the secret of those immortals through the intellect matters more. They are immortal not only as individuals but as a species. You could burn one or two of them, but to wipe out the whole of them... hm... ah... forgive me. Something else to research just occurred to me. Read the books here and you will learn a little about the vampires you must fight. Well then...
잠시만요. 저. 당신은 누구시길래 뱀파이어들에 대해서 그렇게 소상히 알고 계십니까?	One moment. Who are you, to know the vampires in such detail?
제가 읽을 만한 책들을 소개해 주시겠습니까?	Would you recommend some books worth reading?
내가 내 소개를 안했던가? 미안하네. 그냥 카인이라고 불러주게. 그럼 나는 이만 연구를 하러 가야 겠네.	Did I not introduce myself? My apologies. Just call me Cain. Now I must get back to my research.
알겠습니다. 그럼 여기 있는 책들을 잠시 보겠습니다.	Understood. I will look through the books here for a while, then.
말씀 감사합니다. 그럼 저는 이만 가보겠습니다.	Thank you. I will be on my way.
나는 여기 E.V.E에 얽매인 몸은 아니라네. 단지 객원 연구원일 뿐이지.	I am not bound to E.V.E. here. I am only a visiting researcher.
다양한 매체들의 정보를 취합해보면 세상이 얼마나 음모에 가득차 있는지 알 수 있다네.	Gather information from a range of sources and you begin to see how full of conspiracy the world is.
세상의 대부분의 조직들은 다 뱀파이어들과 조금씩 연관을 맺고 있다는 조사결과가 나왔다네.	Our findings show that most of the world's organisations have some connection to the vampires.
여기 책들을 잘 읽어보면 뱀파이어들에 대해서 웬만큼을 알 수 있다네.	Read the books here carefully and you will learn a fair amount about the vampires.
타냐같은 딸이 있다면 정말 좋겠네. 예쁘지. 똑똑하지. 그런데 왜 아직 애인이 없을까?	I should love a daughter like Tanya. Pretty. Clever. So why has she still no sweetheart?
혹시 임무를 하다가 오래된 책들을 발견하면 꼭 나에게 가져오게나.	If you come across any old books while on a task, be sure to bring them to me.
타냐 세라노입니다. 무엇을 도와드릴까요.	Tanya Serrano. What can I do for you?
당신에게 궁금한 것이 있습니다.	There is something I would like to ask you.
가상 훈련 시스템에 참여하고 싶습니다.	I would like to take part in the virtual training system.
무기 정보를 검색하려는데 좀 도와주시겠습니까?	I want to search for weapon information. Could you help me?
만나서 반가웠습니다. 타냐.	It was good to meet you, Tanya.
기술을 배우러왔습니다.	I came to learn a skill.
제게... 뭐가 궁금하신가요?	What is it... you want to know?
타냐, 당신이 이곳에서 하는 일은 무엇입니까?	Tanya, what is your work here?
E.V.E 에는 어떻게 오시게 되었나요?	How did you come to be at E.V.E.?
전 E.V.E 내에서 정보전략을 담당하고 있습니다. 현재는 이곳 임시사령부로 와서 슬레이어들이 무기검색을 용이하게 하기위해 도우미 역할을 하고 있습니다. 현재 에슬라니안의 상황에 대해 들으셨습니까? 카이저 부대장님께 가시면 상세한 브리핑을 받으실 수 있을겁니다.	I handle information strategy within E.V.E. At present I am at this temporary headquarters, helping the slayers search for weapon information. Have you heard about the situation here in Eslanian? Go to Commander Kaiser and he will give you a detailed briefing.
우연히 해킹한 CIA 컴퓨터에 국가기밀이라고 되어있던 문서를 좀 보게되었습니다. 그 기밀이 너무도 엄청난 내용이더군요. CIA의 요원들이 뱀파이어와 연루된 내용들에 대한 것이었어요. 낮동안 활동하기 힘든 뱀파이어들을 대신해서 요원들 몇몇이 대신 일을 봐주고 있었던 것에 대한 내용들이었습니다. 전화통화 내용과 거래장부, 문서들이 수북했습니다. 클릭할수록 정말 짜릿하더군요. 내가 이런 일에 휘말리게 되다니.. 라는 생각에 빠져 문서를 계속 읽다가... 그만 추적당해서 제 위치가 드러났습니다. 실수였죠. 정부기관에서 찾아와서 제가 본 내용과 저를 흥정하더군요. 2년 전 마약을 한 것에 대해 꼬투리를 잡으면서 무기징역감이라며 협박하더군요. E.V.E 에 들어가는 것을 조건으로 내걸어서... 할수없이 그 조건을 수락하고 이곳에 오게되었죠.	I once hacked a CIA computer by chance and happened to read a document marked as a state secret. The secret in it was quite extraordinary. It covered the CIA agents' involvement with the vampires. Several agents had been handling business for vampires who cannot easily move during daylight. There were transcripts of calls, ledgers, piles of documents. Every click was a genuine thrill. I was so caught up in the thought that I had stumbled into something like this that I read on... and was traced, and my location exposed. A mistake. A government agency came for me and bargained over what I had seen and over me. They dug up a drugs charge from two years earlier and threatened me with a life sentence. They set joining E.V.E. as the condition... so I had no choice but to accept it, and here I am.
무기를 지급받으시려면 자크씨에게 가 보세요. 그분은 컴퓨터 못지 않게 무기에 대해 알고 계시니까... 가시면 많은 정보를 얻을 수 있을겁니다. 아참! 자신이 가지고 있는 아이템의 사용법을 보시려면 탭(TAB)키를 눌러 인벤토리를 띄운후 아래쪽에 있는 돋보기 버튼을 클릭하세요. 그리고 정보를 얻고자 하는 아이템을 클릭하면 그 아이템에 대한 사용법이 간략하게 뜹니다. 유의하시고 사용하세요. 그럼.. 건투를 빌겠습니다.	To draw a weapon, go and see Mister Jacques. He knows as much about weapons as any computer... go to him and you will learn a great deal. Oh, and to see how an item you are carrying is used, press TAB to bring up the inventory and click the magnifier button at the bottom. Then click the item you want to know about and a brief description of its use will appear. Keep that in mind. Well... good luck to you.
안녕히 계세요.	Goodbye.
힐계열을 배우시겠습니까? 인챈트 계열을 배우시겠습니까?	Will you learn the heal line, or the enchant line?
힐 계열을 배우겠습니다.	I will learn the heal line.
인챈트 계열을 배우겠습니다.	I will learn the enchant line.
기술보다는 당신이 이곳에서 하는 일을 알고 싶습니다.	Rather than skills, I would like to know what you do here.
기술은 나중에 배우도록 하겠습니다. 그런데.. E.V.E 에는 어떻게 오시게 되었나요?	I will learn skills later. But... how did you come to be at E.V.E.?
기술연마보다는 무기 정보를 검색하려는데 좀 도와주시겠습니까?	Rather than training, I want to search for weapon information. Could you help me?
기술은 나중에 배우도록 하겠습니다. 만나서 반가웠습니다. 타냐.	I will learn skills later. It was good to meet you, Tanya.
그냥 타냐라고 불러주세요.	Just call me Tanya.
컴퓨터는 단지 컴퓨터일 뿐입니다. 그걸 사용하는 사람이야말로 정말 뛰어난 존재죠.	A computer is only a computer. It is the person using it who is truly remarkable.
하긴 요즘은 컴퓨터보다 못한 인간들도 많으니깐요. 컴퓨터는 최소한 정직하거든요.	Then again, there are plenty of people worse than a computer these days. A computer is at least honest.
무기 정보를 검색하시려면 이 컴퓨터를 사용하세요.	Use this computer to search for weapon information.
자크씨에게 무기를 받으시는 것을 잊지 마세요. 무기를 가지고 가지 않았다가 돌아오는 경우를 몇번 봤거든요.	Do not forget to draw your weapon from Mister Jacques. I have seen people set off without one and have to come back a few times now.
스크립트 키디따위에게 해커란 이름을 붙일 순 없어요.	You cannot call a script kiddie a hacker.
정보전략을 담당하고 있는 타냐입니다.	Tanya, in charge of information strategy.
모르는 것은 저에게 물어보세요. 제공할 수 있는 만큼 정보를 드리지요.	Ask me anything you do not know. I will give you what information I can.
카이저 부대장님께 대략적인 설명은 들으셨나요? 듣지 않았다면 가보세요. 중요한 말씀을 많이 해주실거에요.	Have you had the general explanation from Commander Kaiser? Go and see him if you have not. He has a great deal of important things to tell you.
항상 긴장하는 것을 잊지마세요. 느긋했다가.. 목이 달아난 사람 여럿봤으니까...	Never forget to stay alert. I have seen more than a few people lose their heads for taking it easy...
무기에 대해서는 자크씨도 컴퓨터 못지 않답니다. 더 알고 싶은 게 있으면 그에게 찾아가는 것도 도움이 될거에요.	When it comes to weapons, Mister Jacques is a match for any computer. If there is more you want to know, going to him will help.
이 시콜스키의 기장 매튜 그레엄 소령이다. 필요하다면 맷이라 불러도 좋지만, 비행할 때 기장님이라 부르도록. 이동 지점은 어디인가?	I am Major Matthew Graham, captain of this Sikorsky. Call me Matt if you like, but in the air it is Captain. Where are you headed?
페로나국도로 가고 싶습니다.	I want to go to the Perona highway.
자유대결지대로 가고 싶습니다.	I want to go to the free duel zone.
피의 성서의 징표를 빌리러 왔습니다.	I have come to borrow the token of the Blood Bible.
피의 성서의 징표를 반납하겠습니다.	I will return the token of the Blood Bible.
그냥 둘러보고 있는 중입니다. 방해해서 죄송합니다.	I am only looking around. Sorry to disturb you.
벨트를 단단히 매길. 이 헬기에는 문짝이 없으니 날아가 버릴지도 모르니깐. 하하하!	Strap in tight. This bird has no doors, so you may well be blown out. Ha ha ha!
이착륙시에는 소음과 진동이 심하니깐, 몸을 의자에 밀착시키고 귀를 막고 있도록!	Take-off and landing are loud and rough, so press yourself into the seat and cover your ears!
이곳에 특별한 안전장치는 없으니, 자신이 자신의 안전을 지키도록!	There are no special safety devices here, so look after yourself!
좌석 뒤쪽에는 낙하산이 있다. 낙하산 착용법쯤은 알고 있겠지?	There are parachutes behind the seats. You know how to put one on, I trust?
임무명령서만 갖고 오면, 10분 내에 원하는 곳에 떨어뜨려 주지.	Bring me your orders and I will drop you where you want within ten minutes.
자유대결지대는 동족간의 대결을 위한 '올트'와 동족,타 종족에 관계없이 자유 대결을 즐길 수 있는 '바나툴'이 있다. 원하는 장소를 선택하게나.	The free duel zone has "Olt", for duels within your own kind, and "Banatul", where you can duel freely regardless of kind. Choose where you want to go.
올트로 가고 싶습니다.	I want to go to Olt.
바나툴로 가고 싶습니다.	I want to go to Banatul.
다시 생각해보고 정하겠습니다.	I will think it over and decide.
개인으로써 모금에 참여하고 싶습니다.	I would like to give as an individual.
팀 차원에서 모금에 참여하고 싶습니다.	I would like to give on behalf of my team.
따뜻한 손길에 감사 드립니다. 지금 기부하신 금액은 홈페이지를 통하여 게시하도록 하겠습니다. %(UserName)님케서 지금 참여해주신 소중한 성금은 꼭 필요한 곳, 온정의 손길이 필요로한 곳에서 유용하게 쓰여질 것입니다.	Thank you for your warm hand. The amount you have given will be posted on the homepage. The precious donation you have made today, %(UserName), will be put to good use where it is truly needed, where a kind hand is wanted.
성금을 기부하겠습니다.	I will make a donation.
다음에 다시 찾아 뵙겠습니다.	I will call on you again next time.
죄송합니다. %(UserName)님께서는 현재 팀에 가입되어 있지 않으시거나 정식 팀원이 아니시군요. 팀에 가입되어 있지 않으신 분께서는 개인으로 참여해 주시기 바랍니다.	I am sorry. You are not currently in a team, %(UserName), or you are not yet a full member. If you are not in a team, please give as an individual.
그럼 개인 기부를 하고 싶습니다.	I would like to give as an individual, then.
예 알겠습니다.	Yes, understood.
감사합니다. %(UserName)님께서는 %(GuildName)의 팀원으로써 %(GuildName)의 이름으로 성금을 기부하시는군요. 지금 기부하신 금액은 팀 이름으로 홈페이지를 통하여 게시하도록 하겠습니다. 게시되는 금액은 합산금액으로 표기됩니다. %(GuildName)의 이름으로 모아주신 소중한 성금은 꼭 필요한 곳, 온정의 손길이 필요로한 곳에 유용하게 쓰여질 것입니다.	Thank you. As a member of %(GuildName), you are donating in the name of %(GuildName), %(UserName). The amount you have given will be posted on the homepage under the team's name. Posted amounts are shown as a running total. The precious donations gathered in the name of %(GuildName) will be put to good use where they are truly needed, where a kind hand is wanted.
성금을 기부합니다.	I am making a donation.
하핫! 나는 스킵이라네. 스킵 버슬러 대위. 이 낡아빠진 시콜스키의 기장이지. 그래. 무슨 일인가? 비행명령서는 있는가?	Ha ha! I am Skip. Captain Skip Bustler. Pilot of this clapped-out Sikorsky. Well? What is it? Do you have flight orders?
예. 대위님. 무사길드 건물로 급히 이동해야 합니다.	Yes, Captain. I need to get to the warrior guild building urgently.
대위님. 성직자 길드 건물의 헬기장에 내려 주십시요.	Captain. Set me down at the priest guild building's helipad.
대위님. 페로나국도로 가고 싶습니다.	Captain. I want to go to the Perona highway.
수고하십시요. 스킵 대위님.	Keep up the good work, Captain Skip.
